timestamp_ms ,valid_samples ,distance_cm,80
129372,78.17,7,80
129490,78.22,7,80
129609,78.24,7,80
129728,78.33,7,80
129848,78.33,7,80
129967,78.32,7,80
130085,78.26,7,80
130204,78.25,7,80
130323,78.16,7,80
130442,78.12,7,80
130562,78.1,7,80
130680,78.23,7,80
130799,78.32,7,80
130918,78.32,7,80
131037,78.24,7,80
131155,78.22,7,80
131274,78.24,7,80
131394,78.27,7,80
131513,78.3,7,80
131632,78.25,7,80
131750,78.25,7,80
131869,78.23,7,80
131988,78.23,7,80
132107,78.27,7,80
132227,78.33,7,80
132345,78.29,7,80
132464,78.27,7,80
132583,78.25,7,80
132702,78.22,7,80
132820,78.2,7,80
132939,78.23,7,80
133059,78.28,7,80
133178,78.34,7,80
133297,78.23,7,80
133415,78.17,7,80
133534,78.21,7,80
133653,78.23,7,80
133772,78.26,7,80
133892,78.3,7,80
134010,78.61,7,80
134129,78.58,7,80
134248,78.05,7,80
134367,78.1,7,80
134486,78.08,7,80
134604,77.99,7,80
134723,78.03,7,80
134842,78.14,7,80
134962,78.16,7,80
135080,78.15,7,80
135199,78.17,7,80
135318,78.16,7,80
135437,78.42,7,80
135556,78.22,7,80
135674,78.25,7,80
135794,78.3,7,80
135913,78.16,7,80
136032,78.16,7,80
136151,78.21,7,80
136269,78.03,7,80
136388,78.07,7,80
136507,78.02,7,80
136626,77.87,7,80
136744,77.85,7,80
136863,77.84,7,80
136982,77.77,7,80
137101,77.72,7,80
137220,77.77,7,80
137338,77.89,7,80
137457,78.06,7,80
137576,78.24,7,80
137695,78.29,7,80
137814,78.07,7,80
137932,77.96,7,80
138051,77.8,7,80
138170,77.87,7,80
138289,77.64,7,80
138407,77.88,7,80
138526,78.09,7,80
138645,77.54,7,80
138764,77.48,7,80
138883,77.44,7,80
139001,77.54,7,80
139120,77.77,7,80
139239,77.81,7,80
139358,77.75,7,80
139476,77.68,7,80
139595,77.49,7,80
139713,77.49,7,80
139832,77.91,7,80
139951,77.79,7,80
140069,77.79,7,80
140188,77.79,7,80
140307,77.95,7,80
140426,77.71,7,80
140545,77.48,7,80
140663,77.43,7,80
140782,77.34,7,80
140900,77.43,7,80
141019,77.56,7,80
141137,77.96,7,80
141256,77.77,7,80
141375,77.8,7,80
141494,77.8,7,80
141613,77.77,7,80
141731,77.73,7,80
141850,77.7,7,80
141969,77.63,7,80
142088,77.58,7,80
142205,77.63,7,80
142324,77.69,7,80
142443,77.75,7,80
142562,77.95,7,80
142681,78.35,7,80
142799,78.4,7,80
142919,78.34,7,80
143038,77.91,7,80
143157,77.96,7,80
143276,77.8,7,80
143394,77.79,7,80
143513,77.71,7,80
143632,77.72,7,80
143751,77.7,7,80
143869,77.7,7,80
143987,77.89,7,80
144106,77.76,7,80
144225,77.7,7,80
144344,77.69,7,80
144462,77.59,7,80
144581,77.71,7,80
144700,77.79,7,80
144819,77.79,7,80
144937,77.84,7,80
145056,77.94,7,80
145175,78.15,7,80
145294,78.01,7,80
145413,77.83,7,80
145531,77.94,7,80
145650,78.14,7,80
145769,78.15,7,80
145888,77.99,7,80
146007,78.21,7,80
146125,77.89,7,80
146244,77.7,7,80
146363,77.93,7,80
146482,77.73,7,80
146600,77.56,7,80
146719,77.59,7,80
146838,77.62,7,80
146957,77.63,7,80
147076,77.88,7,80
147194,78.13,7,80
147313,77.64,7,80
147432,77.61,7,80
147551,77.58,7,80
147670,77.58,7,80
147787,77.87,7,80
147906,77.97,7,80
148026,78.09,7,80
148145,77.82,7,80
148263,77.91,7,80
148382,77.93,7,80
148501,78.2,7,80
148620,77.49,7,80
148739,77.34,7,80
148856,77.31,7,80
148975,77.46,7,80
149094,77.58,7,80
149213,77.62,7,80
149331,77.73,7,80
149450,77.78,7,80
149569,77.86,7,80
149688,77.84,7,80
149807,77.91,7,80
149925,77.98,7,80
