timestamp_ms,distance_cm,valid_samples,ground_truth
59601,68.65,7,70
59715,68.65,7,70
59830,68.62,7,70
59944,68.32,7,70
60060,68.06,7,70
60175,68.04,7,70
60290,68.04,7,70
60404,68.05,7,70
60519,68.04,7,70
60634,67.98,7,70
60748,67.9,7,70
60863,67.81,7,70
60978,67.75,7,70
61091,67.76,7,70
61204,67.97,7,70
61318,56.86,7,70
61427,62.81,7,70
61540,66.78,7,70
61655,68.27,7,70
61769,68.28,7,70
61884,68.19,7,70
61999,68.35,7,70
62113,68.48,7,70
62228,68.65,7,70
62343,68.64,7,70
62458,68.65,7,70
62573,68.64,7,70
62688,68.65,7,70
62802,68.65,7,70
62918,68.55,7,70
63033,68.64,7,70
63148,68.65,7,70
63262,68.64,7,70
63377,68.65,7,70
63493,68.65,7,70
63607,68.65,7,70
63722,68.65,7,70
63837,68.96,7,70
63952,69.03,7,70
64067,68.66,7,70
64182,68.68,7,70
64296,68.65,7,70
64411,68.66,7,70
64527,68.65,7,70
64642,68.65,7,70
64756,68.65,7,70
64871,68.77,7,70
64986,69.06,7,70
65101,69.17,7,70
65216,69.27,7,70
65332,69.58,7,70
65446,69.26,7,70
65561,68.88,7,70
65676,68.76,7,70
65790,68.82,7,70
65906,68.64,7,70
66021,68.66,7,70
66136,68.64,7,70
66250,68.74,7,70
66366,68.69,7,70
66481,69.1,7,70
66595,68.71,7,70
66710,66.11,7,70
66824,68.65,7,70
66938,68.65,7,70
67053,68.65,7,70
67168,68.62,7,70
67282,68.27,7,70
67398,68.34,7,70
67513,68.2,7,70
67628,68.18,7,70
67742,68.34,7,70
67857,68.57,7,70
67972,68.57,7,70
68086,68.56,7,70
68202,68.58,7,70
68317,68.56,7,70
68431,68.18,7,70
68546,68.18,7,70
68661,68.19,7,70
68775,68.19,7,70
68890,68.19,7,70
69005,68.26,7,70
69120,68.46,7,70
69234,68.65,7,70
69350,68.65,7,70
69465,68.65,7,70
69579,68.64,7,70
69694,68.64,7,70
69809,68.83,7,70
69924,68.65,7,70
70039,68.64,7,70
70154,68.65,7,70
70268,68.69,7,70
70384,68.64,7,70
70499,68.65,7,70
70614,68.74,7,70
70729,68.73,7,70
70844,68.65,7,70
70959,68.64,7,70
71073,68.62,7,70
71188,68.64,7,70
71304,68.65,7,70
71418,68.65,7,70
71533,68.65,7,70
71648,68.52,7,70
71763,68.65,7,70
71878,68.67,7,70
71993,68.65,7,70
72108,68.66,7,70
72222,68.66,7,70
72338,68.64,7,70
72453,68.59,7,70
72567,68.51,7,70
72682,68.45,7,70
72797,68.43,7,70
72912,68.65,7,70
73027,68.7,7,70
73141,68.72,7,70
73255,69.03,7,70
73370,68.69,7,70
73485,68.61,7,70
73600,68.56,7,70
73714,68.6,7,70
73830,68.65,7,70
73945,68.65,7,70
74059,68.65,7,70
74174,68.65,7,70
74289,68.64,7,70
74404,68.64,7,70
74519,68.62,7,70
74634,68.65,7,70
74748,69.02,7,70
74864,68.85,7,70
74979,68.83,7,70
75095,69.03,7,70
75209,69.1,7,70
75324,68.76,7,70
75440,68.66,7,70
75554,68.65,7,70
75669,68.65,7,70
75784,68.66,7,70
75899,68.64,7,70
76014,68.64,7,70
76129,68.64,7,70
76243,68.63,7,70
76358,68.34,7,70
76474,68.28,7,70
76589,68.64,7,70
76703,68.64,7,70
76818,68.64,7,70
76933,68.75,7,70
77048,68.65,7,70
77163,68.64,7,70
77278,68.64,7,70
77392,68.33,7,70
77507,68.25,7,70
77622,68.39,7,70
77736,68.28,7,70
77851,68.03,7,70
77966,68.35,7,70
78081,68.34,7,70
78195,68.34,7,70
78310,68.5,7,70
78425,68.37,7,70
78539,68.48,7,70
78654,68.46,7,70
78770,68.37,7,70
78884,68.51,7,70
78999,68.4,7,70
79114,68.19,7,70
79228,68.2,7,70
79343,68.26,7,70
79458,68.55,7,70
79572,68.55,7,70
79688,68.56,7,70
79803,68.56,7,70
79918,68.42,7,70
80032,68.26,7,70
80147,68.26,7,70
80262,68.48,7,70
80376,68.5,7,70
80492,68.59,7,70
80607,68.58,7,70
80721,68.5,7,70
80836,68.65,7,70
80951,68.91,7,70
81067,68.88,7,70
81181,68.73,7,70
81296,68.73,7,70
81411,68.65,7,70
81525,68.62,7,70
81640,68.64,7,70
81756,68.64,7,70
81870,68.69,7,70
81985,68.73,7,70
82100,68.72,7,70
82215,68.64,7,70
82330,68.64,7,70
82445,68.86,7,70
82561,69.07,7,70
82675,69.12,7,70
82790,69.03,7,70
82906,68.83,7,70
83020,68.69,7,70
83135,68.66,7,70
83251,68.65,7,70
83365,68.65,7,70
83480,68.65,7,70
83595,68.66,7,70
83710,68.67,7,70
83825,68.67,7,70
83940,68.67,7,70
84055,68.81,7,70
84170,68.96,7,70
84285,68.65,7,70
84400,68.5,7,70
84515,68.62,7,70
84630,68.51,7,70
84745,68.48,7,70
84859,68.64,7,70
84974,68.67,7,70
85090,68.65,7,70
85204,68.65,7,70
85319,68.62,7,70
85434,68.64,7,70
85550,68.83,7,70
85664,68.65,7,70
85779,68.65,7,70
85894,68.66,7,70
86009,68.65,7,70
86124,68.65,7,70
86239,68.64,7,70
86353,68.66,7,70
86468,68.66,7,70
86584,68.65,7,70
86699,68.58,7,70
86813,68.63,7,70
86928,68.66,7,70
87044,68.64,7,70
87158,68.64,7,70
87273,68.64,7,70
87388,68.64,7,70
87502,68.66,7,70
87618,68.63,7,70
87733,68.64,7,70
87847,68.64,7,70
87962,68.64,7,70
88078,68.64,7,70
88193,68.48,7,70
88307,68.47,7,70
88422,68.18,7,70
88537,68.18,7,70
88651,68.5,7,70
88766,68.56,7,70
88882,68.64,7,70
88996,68.65,7,70
89111,68.65,7,70
89226,68.63,7,70
89341,68.49,7,70
89456,68.48,7,70
89571,68.53,7,70
89686,68.63,7,70
89800,68.52,7,70
89916,68.64,7,70
90031,68.56,7,70
90145,68.33,7,70
90260,68.18,7,70
90375,68.24,7,70
90489,68.17,7,70
90604,68.17,7,70
90718,68.18,7,70
90832,68.33,7,70
90946,68.47,7,70
91061,68.58,7,70
91176,68.6,7,70
91291,68.49,7,70
91406,68.55,7,70
91521,68.5,7,70
91635,68.64,7,70
91751,68.65,7,70
91866,68.64,7,70
91980,68.65,7,70
92095,68.4,7,70
92210,68.35,7,70
92325,68.2,7,70
92440,68.28,7,70
92555,68.34,7,70
92669,68.4,7,70
92783,68.35,7,70
92898,68.27,7,70
93014,68.25,7,70
93128,68.35,7,70
93243,68.36,7,70
93358,68.4,7,70
93472,68.49,7,70
93587,68.52,7,70
93702,68.25,7,70
93816,68.33,7,70
93932,68.48,7,70
94047,68.04,7,70
94161,68.04,7,70
94276,68.12,7,70
94391,68.14,7,70
94505,68.32,7,70
94620,68.24,7,70
94735,68.21,7,70
94850,68.38,7,70
94964,68.46,7,70
95079,68.46,7,70
95194,68.17,7,70
95308,68.37,7,70
95424,68.04,7,70
95539,67.96,7,70
95653,67.89,7,70
95768,68.27,7,70
95883,68.04,7,70
95997,68.06,7,70
96112,68.03,7,70
96227,68.14,7,70
96342,68.51,7,70
96456,68.17,7,70
96571,68.43,7,70
96686,68.18,7,70
96800,68.25,7,70
96915,68.22,7,70
97030,68.05,7,70
97144,68.41,7,70
97259,68.2,7,70
97374,68.19,7,70
97489,68.47,7,70
97604,68.07,7,70
97719,68.05,7,70
97833,68.04,7,70
97948,68.42,7,70
98063,68.19,7,70
98178,68.2,7,70
98292,68.18,7,70
98407,68.18,7,70
98522,68.18,7,70
98636,68.18,7,70
98751,68.18,7,70
98866,68.17,7,70
98980,68.17,7,70
99095,68.2,7,70
99210,68.25,7,70
99324,68.04,7,70
99439,68.05,7,70
99554,68.05,7,70
99668,68.05,7,70
99783,68.05,7,70
99898,68.26,7,70
100013,68.47,7,70
100128,68.48,7,70
100243,68.16,7,70
100358,68.07,7,70
100472,68.05,7,70
100587,68.05,7,70
100702,68.05,7,70
100816,68.3,7,70
100931,68.04,7,70
101046,68.24,7,70
101160,68.47,7,70
101276,68.53,7,70
101391,68.47,7,70
101506,68.47,7,70
101620,68.43,7,70
101736,68.33,7,70
101851,68.47,7,70
101965,68.36,7,70
102080,68.27,7,70
102195,68.18,7,70
102309,68.43,7,70
102424,68.21,7,70
102539,68.4,7,70
102653,68.25,7,70
102768,68.4,7,70
102884,68.5,7,70
102999,68.36,7,70
103113,68.49,7,70
103228,68.62,7,70
103343,68.5,7,70
103457,68.34,7,70
103572,68.19,7,70
103687,68.41,7,70
103801,68.39,7,70
103917,68.48,7,70
104032,68.49,7,70
104146,68.48,7,70
104261,68.51,7,70
104376,68.35,7,70
104492,68.51,7,70
104606,68.51,7,70
104721,68.49,7,70
104836,68.18,7,70
104950,68.28,7,70
105065,68.5,7,70
105181,68.2,7,70
105295,68.34,7,70
105410,68.43,7,70
105525,68.48,7,70
105639,68.6,7,70
105755,68.58,7,70
105870,68.28,7,70
105985,68.41,7,70
106099,68.33,7,70
106214,68.36,7,70
106330,68.34,7,70
106444,68.4,7,70
106559,68.33,7,70
106674,68.27,7,70
106788,67.76,7,70
106903,68.12,7,70
107018,68.42,7,70
107132,68.19,7,70
107247,68.1,7,70
107362,68.05,7,70
107476,68.05,7,70
107591,68.1,7,70
107706,68.03,7,70
107821,68.04,7,70
107935,68.29,7,70
108050,68.18,7,70
108165,68.17,7,70
108279,68.17,7,70
108395,68.19,7,70
108510,68.4,7,70
108624,66.06,7,70
108738,63.14,7,70
108851,58.6,7,70
108961,63.14,7,70
109074,65.96,7,70
109188,68.52,7,70
109302,68.51,7,70
109417,68.33,7,70
109533,66.12,7,70
109645,68.39,7,70
109761,68.05,7,70
109876,68.22,7,70
109990,68.04,7,70
110105,68.05,7,70
110220,68.05,7,70
110334,68.06,7,70
110449,68.49,7,70
110564,68.57,7,70
110679,68.41,7,70
110794,68.34,7,70
110909,68.19,7,70
111024,68.18,7,70
111137,68.48,7,70
111252,65.87,7,70
111366,68.33,7,70
111480,68.48,7,70
111595,68.48,7,70
111710,68.04,7,70
111824,68.03,7,70
111939,68.03,7,70
112054,68.03,7,70
112168,68.04,7,70
112283,68.48,7,70
112398,68.47,7,70
112514,68.47,7,70
112627,68.47,7,70
112742,68.37,7,70
112858,68.46,7,70
112972,68.23,7,70
113087,68.29,7,70
113202,68.06,7,70
113316,68.04,7,70
113431,68.04,7,70
113546,68.03,7,70
113660,68.04,7,70
113775,68.04,7,70
113890,68.05,7,70
114004,68.05,7,70
114119,68.05,7,70
114234,68.05,7,70
114349,68.04,7,70
114463,68.05,7,70
114578,68.05,7,70
114693,68.04,7,70
114807,68.03,7,70
114922,68.04,7,70
115037,68.05,7,70
115152,68.05,7,70
115267,68.05,7,70
115382,68.03,7,70
115496,68.03,7,70
115611,68.04,7,70
115726,68.04,7,70
115841,68.03,7,70
115955,68.06,7,70
116070,68.47,7,70
116185,68.46,7,70
116299,68.47,7,70
116414,68.03,7,70
116529,67.99,7,70
116643,68.04,7,70
116758,67.62,7,70
116872,67.28,7,70
116986,68.21,7,70
117101,68.24,7,70
117216,68.06,7,70
117330,68.04,7,70
117445,68.04,7,70
117560,68.05,7,70
117675,68.05,7,70
117789,68.05,7,70
117904,63.48,7,70
118017,68.05,7,70
118131,68.03,7,70
118246,68.17,7,70
118361,67.73,7,70
118475,67.9,7,70
118590,68.18,7,70
118705,67.9,7,70
118819,67.9,7,70
118934,67.95,7,70
119049,67.9,7,70
119163,67.9,7,70
119278,67.9,7,70
119393,67.9,7,70
119507,67.9,7,70
119622,67.9,7,70
119737,67.91,7,70
119852,67.9,7,70
119966,67.93,7,70
120081,67.9,7,70
120196,67.9,7,70
120310,67.9,7,70
120425,67.64,7,70
120540,68.24,7,70
120654,68.33,7,70
120769,67.91,7,70
120884,67.91,7,70
120998,67.91,7,70
121113,67.96,7,70
121228,67.78,7,70
121342,68.04,7,70
121457,67.7,7,70
121572,67.63,7,70
121687,59.01,7,70
121797,41.33,7,70
121902,53.07,7,70
122009,67.46,7,70
122124,67.7,7,70
122238,67.61,7,70
122353,67.67,7,70
122468,67.63,7,70
122583,67.81,7,70
122697,67.73,7,70
122811,67.46,7,70
122926,67.24,7,70
123040,67.16,7,70
123153,52.32,7,70
123261,57.51,7,70
123372,64.91,7,70
123486,67.05,7,70
123599,67.05,7,70
123714,67.22,7,70
123829,67.19,7,70
123942,67.21,7,70
124057,67.19,7,70
124172,67.18,7,70
124285,67.21,7,70
124400,67.2,7,70
124515,67.4,7,70
124630,67.33,7,70
124743,67.36,7,70
124858,67.34,7,70
124973,67.33,7,70
125087,67.32,7,70
125201,67.33,7,70
125316,67.33,7,70
125430,67.55,7,70
125545,67.19,7,70
125659,67.21,7,70
125773,67.19,7,70
125888,67.19,7,70
126003,67.33,7,70
126116,67.16,7,70
126231,67.05,7,70
126346,67.06,7,70
126459,67.28,7,70
126574,66.91,7,70
126689,66.98,7,70
126802,67.1,7,70
126917,66.9,7,70
127031,67.07,7,70
127145,67.05,7,70
127260,67.37,7,70
127375,67.19,7,70
127489,67.19,7,70
127603,67.34,7,70
127718,67.37,7,70
127832,67.49,7,70
127946,67.19,7,70
128061,67.46,7,70
128176,67.34,7,70
128290,67.34,7,70
128404,67.36,7,70
128519,67.34,7,70
128633,67.34,7,70
128748,67.33,7,70
128862,67.37,7,70
128976,67.35,7,70
129091,67.36,7,70
129206,67.47,7,70
129320,67.47,7,70
129434,67.49,7,70
129549,67.47,7,70
129664,67.48,7,70
129778,67.47,7,70
129893,67.81,7,70
130008,67.8,7,70
130122,67.67,7,70
130236,67.62,7,70
130351,67.61,7,70
130465,67.62,7,70
130580,67.62,7,70
130695,67.62,7,70
130809,67.74,7,70
130924,67.81,7,70
131039,68.03,7,70
131153,68.03,7,70
131268,68.06,7,70
131383,68.04,7,70
131497,67.97,7,70
131612,68.04,7,70
131727,68.03,7,70
131842,68.03,7,70
131956,67.88,7,70
132071,67.76,7,70
132186,67.76,7,70
132300,67.76,7,70
132415,67.76,7,70
132530,67.76,7,70
132643,67.76,7,70
132758,67.76,7,70
132873,67.77,7,70
132987,67.77,7,70
133102,67.95,7,70
133217,67.9,7,70
133331,67.89,7,70
133446,67.83,7,70
133561,67.89,7,70
133676,67.9,7,70
133790,67.9,7,70
133905,67.9,7,70
134020,67.9,7,70
134134,67.9,7,70
134249,67.9,7,70
134364,67.89,7,70
134478,67.89,7,70
134593,67.9,7,70
134708,67.9,7,70
134822,67.91,7,70
134937,67.81,7,70
135052,67.9,7,70
135166,67.9,7,70
135281,67.93,7,70
135396,68.04,7,70
135511,68.04,7,70
135625,68.05,7,70
135740,68.03,7,70
135855,68.02,7,70
135969,68.03,7,70
136084,68.03,7,70
136199,68.03,7,70
136313,68.04,7,70
136428,68.04,7,70
136543,68.04,7,70
136657,68.05,7,70
136772,68.04,7,70
136887,68.04,7,70
137001,68.04,7,70
137116,68.04,7,70
137231,68.04,7,70
137346,68.05,7,70
137460,68.04,7,70
137574,65.87,7,70
137688,68.46,7,70
137802,68.48,7,70
137917,68.54,7,70
138032,68.56,7,70
138146,68.56,7,70
138262,68.55,7,70
138377,68.56,7,70
138491,68.56,7,70
138606,68.55,7,70
138722,68.55,7,70
138836,68.59,7,70
138951,68.56,7,70
139066,68.55,7,70
139181,68.56,7,70
139295,68.56,7,70
139410,68.56,7,70
139526,68.57,7,70
139640,68.64,7,70
139755,68.63,7,70
139870,68.62,7,70
139985,68.57,7,70
140099,68.55,7,70
140214,68.56,7,70
140328,68.58,7,70
140443,68.64,7,70
140558,68.65,7,70
140674,68.65,7,70
140788,68.64,7,70
140903,68.65,7,70
141019,68.64,7,70
141133,68.65,7,70
141248,68.74,7,70
141363,68.69,7,70
141478,68.73,7,70
141593,68.69,7,70
141708,68.69,7,70
141824,68.64,7,70
141938,68.65,7,70
142053,68.64,7,70
142169,68.74,7,70
142283,68.65,7,70
142398,68.69,7,70
142513,68.68,7,70
142628,68.68,7,70
142743,68.65,7,70
142858,68.69,7,70
142973,68.73,7,70
143088,68.73,7,70
143203,68.73,7,70
143319,68.73,7,70
143433,68.72,7,70
143548,68.73,7,70
143664,68.89,7,70
143778,69.12,7,70
143894,69.18,7,70
144009,69.18,7,70
144123,69.19,7,70
144239,69.19,7,70
144354,69.19,7,70
144470,69.19,7,70
144584,69.19,7,70
144700,69.19,7,70
144815,69.28,7,70
144930,69.27,7,70
145046,69.54,7,70
145161,69.55,7,70
145276,69.64,7,70
145391,69.63,7,70
145507,69.64,7,70
145623,70.0,7,70
145738,70.09,7,70
145853,70.0,7,70
145969,69.99,7,70
146084,70.09,7,70
146200,70.09,7,70
146316,70.09,7,70
146432,70.45,7,70
146547,70.55,7,70
146663,70.54,7,70
146779,70.53,7,70
146894,70.54,7,70
147010,70.37,7,70
147126,70.29,7,70
147241,70.46,7,70
147356,70.91,7,70
147473,70.64,7,70
147589,70.64,7,70
147704,70.55,7,70
147820,70.82,7,70
147936,70.92,7,70
148051,70.77,7,70
148167,71.0,7,70
148283,70.91,7,70
148400,70.82,7,70
148515,70.54,7,70
148631,70.53,7,70
148747,70.27,7,70
148862,70.09,7,70
148978,69.64,7,70
149093,69.64,7,70
149209,69.35,7,70
149324,69.2,7,70
149439,69.62,7,70
149555,69.64,7,70
149670,69.9,7,70
149785,70.08,7,70
149901,70.0,7,70
150017,69.65,7,70
150132,69.64,7,70
150247,69.51,7,70
150363,69.56,7,70
150478,69.57,7,70
150593,69.64,7,70
150709,69.92,7,70
150824,70.35,7,70
150940,70.55,7,70
151056,70.1,7,70
151172,69.65,7,70
151286,69.52,7,70
151402,69.26,7,70
151518,69.17,7,70
151632,69.18,7,70
151748,69.26,7,70
151863,69.3,7,70
151979,69.1,7,70
152093,69.11,7,70
152209,69.16,7,70
152324,69.4,7,70
152439,69.34,7,70
152554,69.56,7,70
152670,69.56,7,70
152785,69.58,7,70
152900,69.61,7,70
153016,69.64,7,70
153132,69.64,7,70
153246,69.65,7,70
153362,69.72,7,70
153478,69.98,7,70
153593,69.91,7,70
153708,70.03,7,70
153824,70.0,7,70
153939,70.09,7,70
154055,70.1,7,70
154171,69.64,7,70
154286,69.64,7,70
154401,69.65,7,70
154517,69.48,7,70
154632,69.57,7,70
154746,69.6,7,70
154862,69.65,7,70
154978,69.64,7,70
155092,69.56,7,70
155208,69.41,7,70
155323,69.41,7,70
155438,69.48,7,70
155552,69.56,7,70
155666,69.59,7,70
155782,69.64,7,70
155897,69.65,7,70
156013,69.72,7,70
156128,69.64,7,70
156243,69.63,7,70
156359,69.64,7,70
156474,69.64,7,70
156590,69.64,7,70
156705,69.56,7,70
156820,69.41,7,70
156935,69.5,7,70
157049,69.65,7,70
157165,69.64,7,70
157280,69.63,7,70
157395,69.63,7,70
157511,69.6,7,70
157626,69.34,7,70
157741,69.42,7,70
157856,69.26,7,70
157971,69.43,7,70
158086,69.64,7,70
158201,69.63,7,70
158317,69.63,7,70
158432,69.63,7,70
158547,69.63,7,70
158663,69.72,7,70
158778,69.73,7,70
158894,70.0,7,70
159009,70.09,7,70
159125,70.09,7,70
159241,70.09,7,70
159355,70.11,7,70
159471,70.09,7,70
159587,70.1,7,70
159703,70.1,7,70
159818,70.1,7,70
159934,70.1,7,70
160050,70.47,7,70
160165,70.56,7,70
160281,70.56,7,70
160397,70.55,7,70
160513,70.55,7,70
160628,70.45,7,70
160744,70.53,7,70
160860,70.54,7,70
160975,70.63,7,70
161091,70.82,7,70
161207,70.73,7,70
161323,70.81,7,70
161438,70.54,7,70
161554,70.53,7,70
161670,70.52,7,70
161785,70.52,7,70
161901,70.33,7,70
162017,70.42,7,70
162132,70.18,7,70
162248,70.19,7,70
162364,70.37,7,70
162480,70.45,7,70
162595,70.28,7,70
162711,70.18,7,70
162827,70.09,7,70
162942,70.09,7,70
163058,70.1,7,70
163173,70.1,7,70
163289,70.15,7,70
163404,70.5,7,70
163520,70.52,7,70
163636,70.54,7,70
163751,70.54,7,70
163867,70.54,7,70
163983,70.54,7,70
164099,70.54,7,70
164214,70.37,7,70
164330,70.36,7,70
164446,70.18,7,70
164561,70.03,7,70
164677,70.09,7,70
164793,70.26,7,70
164909,70.27,7,70
165024,70.1,7,70
165140,70.09,7,70
165256,70.18,7,70
165371,70.09,7,70
165486,70.1,7,70
165602,70.16,7,70
165718,70.22,7,70
165833,70.26,7,70
165949,70.51,7,70
166065,70.55,7,70
166180,70.5,7,70
166296,70.54,7,70
166412,70.54,7,70
166528,70.54,7,70
166643,70.55,7,70
166759,70.56,7,70
166875,70.55,7,70
166990,70.56,7,70
167106,70.46,7,70
167222,70.46,7,70
167339,70.36,7,70
167453,70.18,7,70
167569,70.28,7,70
167685,70.56,7,70
167800,70.54,7,70
167916,70.56,7,70
168032,70.46,7,70
168147,70.47,7,70
168263,70.1,7,70
168379,70.1,7,70
168495,70.45,7,70
168610,70.54,7,70
168726,70.54,7,70
168842,70.53,7,70
168957,70.53,7,70
169073,70.46,7,70
169189,70.54,7,70
169305,70.54,7,70
169420,70.54,7,70
169536,70.54,7,70
169652,70.52,7,70
169767,70.54,7,70
169883,70.36,7,70
169999,69.99,7,70
170115,70.09,7,70
170230,70.09,7,70
170346,70.09,7,70
170462,70.09,7,70
170577,70.09,7,70
170693,70.1,7,70
170808,70.09,7,70
170924,69.91,7,70
171039,69.65,7,70
171155,69.64,7,70
171270,70.0,7,70
171385,69.81,7,70
171501,70.09,7,70
171617,70.1,7,70
171732,70.09,7,70
171847,70.11,7,70
171963,70.1,7,70
172079,70.09,7,70
172194,70.1,7,70
172310,70.1,7,70
172426,70.1,7,70
172541,70.1,7,70
172657,70.09,7,70
172772,70.09,7,70
172888,70.09,7,70
173003,70.09,7,70
173119,70.09,7,70
173235,69.89,7,70
173349,69.64,7,70
173465,69.26,7,70
173581,69.22,7,70
173696,69.11,7,70
173811,69.11,7,70
173926,69.11,7,70
174042,69.11,7,70
174156,69.1,7,70
174272,69.11,7,70
174387,68.84,7,70
174501,68.65,7,70
174617,68.66,7,70
174732,68.65,7,70
174846,68.65,7,70
174962,68.65,7,70
175077,68.67,7,70
175192,68.65,7,70
175306,68.65,7,70
175422,68.66,7,70
175537,68.64,7,70
175651,68.65,7,70
175767,68.64,7,70
175882,68.65,7,70
175996,68.65,7,70
176111,68.65,7,70
176227,68.66,7,70
176342,68.64,7,70
176456,68.65,7,70
176571,68.65,7,70
176687,68.62,7,70
176800,68.65,7,70
176916,68.6,7,70
177031,68.56,7,70
177145,68.6,7,70
177261,68.59,7,70
177376,68.6,7,70
177490,68.6,7,70
177605,68.6,7,70
177721,68.6,7,70
177836,68.64,7,70
177950,68.65,7,70
178065,68.65,7,70
178180,68.65,7,70
178294,68.65,7,70
178410,68.64,7,70
178524,68.65,7,70
178638,68.65,7,70
178754,68.65,7,70
178869,68.65,7,70
178983,68.63,7,70
179099,68.6,7,70
179214,68.6,7,70
179329,68.57,7,70
179443,68.6,7,70
179559,68.64,7,70
179674,68.63,7,70
179788,68.64,7,70
179904,68.43,7,70
180019,68.57,7,70
180133,68.48,7,70
180248,68.34,7,70
180363,68.58,7,70
180478,68.43,7,70
180593,68.44,7,70
180708,68.41,7,70
180823,68.18,7,70
180937,68.36,7,70
181053,68.27,7,70
181168,68.17,7,70
181281,68.25,7,70
181396,68.53,7,70
181512,68.49,7,70
181625,63.97,7,70
181738,68.57,7,70
181854,68.43,7,70
181968,68.27,7,70
182083,63.43,7,70
182196,68.36,7,70
182310,68.19,7,70
182425,65.86,7,70
182538,63.59,7,70
182651,68.19,7,70
182765,68.3,7,70
182880,68.27,7,70
182994,68.49,7,70
183109,68.26,7,70
183224,68.48,7,70
183339,68.28,7,70
183453,68.49,7,70
183568,68.43,7,70
183683,68.33,7,70
183797,68.33,7,70
183912,68.35,7,70
184028,68.25,7,70
184142,68.21,7,70
184257,68.33,7,70
184371,68.44,7,70
184485,68.35,7,70
184600,68.34,7,70
184715,68.49,7,70
184829,68.43,7,70
184945,68.26,7,70
185060,68.41,7,70
185175,68.56,7,70
185289,68.34,7,70
185404,68.41,7,70
185520,68.26,7,70
185634,68.49,7,70
185749,68.26,7,70
185864,68.33,7,70
185978,68.34,7,70
186094,68.41,7,70
186209,68.43,7,70
186323,68.2,7,70
186438,68.33,7,70
186553,68.34,7,70
186668,68.26,7,70
186783,68.26,7,70
186898,68.28,7,70
187013,68.21,7,70
187126,68.26,7,70
187242,68.28,7,70
187357,68.57,7,70
187471,68.57,7,70
187586,68.58,7,70
187701,68.58,7,70
187816,68.59,7,70
187931,68.64,7,70
188046,68.64,7,70
188162,68.64,7,70
188276,68.65,7,70
188391,68.66,7,70
188506,68.65,7,70
188621,68.65,7,70
188736,68.65,7,70
188851,68.65,7,70
188965,68.65,7,70
189079,68.65,7,70
189195,68.65,7,70
189308,68.83,7,70
189424,68.68,7,70
189538,68.65,7,70
189652,68.65,7,70
189767,68.65,7,70
189882,68.65,7,70
189998,68.64,7,70
190112,68.64,7,70
190226,66.24,7,70
190340,66.22,7,70
190453,68.83,7,70
190568,68.94,7,70
190682,69.09,7,70
190796,69.11,7,70
190912,69.1,7,70
191027,69.1,7,70
191142,69.11,7,70
191257,69.11,7,70
191373,69.11,7,70
191488,69.11,7,70
191603,69.1,7,70
191718,69.11,7,70
191833,69.1,7,70
191948,69.11,7,70
192063,69.11,7,70
192179,69.11,7,70
192293,69.2,7,70
192409,69.2,7,70
192524,69.14,7,70
192640,69.1,7,70
192754,69.09,7,70
192870,69.1,7,70
192985,69.1,7,70
193100,69.1,7,70
193215,69.1,7,70
193330,69.11,7,70
193445,69.18,7,70
193560,69.19,7,70
193676,69.34,7,70
193790,69.28,7,70
193906,69.26,7,70
194022,69.18,7,70
194137,69.19,7,70
194252,69.19,7,70
194367,69.2,7,70
194482,69.2,7,70
194597,69.19,7,70
194713,69.2,7,70
194828,69.2,7,70
194942,69.2,7,70
195058,69.16,7,70
195173,69.12,7,70
195289,69.19,7,70
195403,69.17,7,70
195519,69.14,7,70
195634,69.26,7,70
195749,69.19,7,70
195864,69.36,7,70
195980,69.42,7,70
196096,69.55,7,70
196210,69.33,7,70
196326,69.47,7,70
196441,69.48,7,70
196556,69.56,7,70
196672,69.56,7,70
196787,69.55,7,70
196902,69.41,7,70
197017,69.56,7,70
197133,69.34,7,70
197249,69.34,7,70
197363,69.33,7,70
197479,69.34,7,70
197594,69.19,7,70
197709,69.2,7,70
197824,69.19,7,70
197940,69.18,7,70
198054,69.18,7,70
198170,69.33,7,70
198285,69.48,7,70
198401,69.34,7,70
198516,69.56,7,70
198631,69.41,7,70
198747,69.59,7,70
198862,69.58,7,70
198977,69.57,7,70
199093,69.57,7,70
199208,69.55,7,70
199323,69.57,7,70
199439,69.56,7,70
199555,69.49,7,70
199669,69.48,7,70
199785,69.27,7,70
199900,69.21,7,70
200015,69.18,7,70
200130,69.19,7,70
200246,69.19,7,70
200360,69.19,7,70
200476,69.19,7,70
200591,69.19,7,70
200707,69.29,7,70
200821,69.38,7,70
200937,69.26,7,70
201053,69.18,7,70
201167,69.19,7,70
201283,69.31,7,70
201398,69.27,7,70
201513,69.19,7,70
201628,69.46,7,70
201744,69.43,7,70
201859,69.63,7,70
201974,69.46,7,70
202090,69.63,7,70
202205,69.36,7,70
202320,69.2,7,70
202435,69.2,7,70
202551,69.19,7,70
202665,69.19,7,70
202781,69.19,7,70
202896,69.19,7,70
203012,69.2,7,70
203126,69.21,7,70
203242,69.19,7,70
203357,69.2,7,70
203472,69.2,7,70
203587,69.21,7,70
203703,69.18,7,70
203817,69.48,7,70
203933,69.19,7,70
204049,69.3,7,70
204164,69.18,7,70
204279,69.19,7,70
204394,69.19,7,70
204510,69.19,7,70
204624,69.19,7,70
204740,69.19,7,70
204855,69.18,7,70
204971,69.19,7,70
205085,69.14,7,70
205201,69.11,7,70
205316,69.13,7,70
205430,69.16,7,70
